trip_frequency,average_booking_value,destination_diversity,session_duration,search_behavior
-0.9084266498574015,-0.649795420128379,0.779566082083006,0.22053457177877475,-1.2313002092806669
-0.45233860247546137,,0.779566082083006,-0.21259730539324748,1.2207809913144732
-0.45233860247546137,-0.4903674392389708,-1.1563583249363145,-0.44473400983651684,-0.005259608983096798
0.003749444906478796,-0.3913736892885062,-1.1563583249363145,-0.9694804908384868,1.2207809913144732
-0.45233860247546137,-0.24138269520807415,0.779566082083006,0.5180595680676736,-0.005259608983096798
-0.45233860247546137,1.0910184365925053,,0.5299717005441505,-0.005259608983096798
1.8281016344342396,-0.12983942210907437,-1.1563583249363145,-0.14597147072099667,-1.2313002092806669
0.45983749228841897,-1.0713529062172866,0.005196319275277809,-0.22973002735920306,-1.2313002092806669
0.003749444906478796,-1.4390962583657496,-0.7691734435324504,-0.35714629769922973,-0.005259608983096798
1.3720135870522994,-0.47780264356349256,-1.1563583249363145,0.7461780886935309,1.2207809913144732
1.8281016344342396,0.05929961775372598,-1.1563583249363145,-0.5200702125827937,-1.2313002092806669
2.5122337055071498,1.2008155079392777,1.5539358448907343,2.479415773718484,-0.005259608983096798
0.9159255396703592,2.279934258936596,-1.1563583249363145,2.479415773718484,-0.005259608983096798
0.003749444906478796,0.45486793382334517,-1.5435432063401788,-0.8402748764247975,1.2207809913144732
0.9159255396703592,-0.3255805539881116,-0.7691734435324504,-0.6479386254270946,-0.005259608983096798
2.5122337055071498,-2.4819492682175794,-1.1563583249363145,-1.052320694942386,-0.005259608983096798
-0.9084266498574015,-0.24361509194106548,-0.7691734435324504,-0.8139266197181434,1.2207809913144732
0.45983749228841897,-0.09057835992917172,-0.7691734435324504,-0.0744868049847045,-0.005259608983096798
-0.9084266498574015,0.8573761616495581,-1.1563583249363145,-0.645710143837384,-1.2313002092806669
0.45983749228841897,0.41062995520300294,-0.38198856212858634,0.9399728957109835,-0.005259608983096798
-1.3645146972393418,-0.8339064025539997,-1.1563583249363145,0.5981391504301808,-1.2313002092806669
-0.9084266498574015,0.7295113071506039,1.1667509634868702,0.42278356112486576,1.2207809913144732
0.003749444906478796,-1.2206990532090516,0.005196319275277809,-1.0851609210733402,1.2207809913144732
-0.9084266498574015,-1.7001626568287562,-0.7691734435324504,0.008531129649092067,1.2207809913144732
-0.45233860247546137,0.23986767401887218,1.1667509634868702,1.6980772012540795,-0.005259608983096798
0.003749444906478796,,0.39238120067914195,2.479415773718484,1.2207809913144732
-0.45233860247546137,1.2740941394897016,-1.1563583249363145,-0.7274146003210401,1.2207809913144732
-0.9084266498574015,-0.3165126673669851,0.005196319275277809,-0.7814970043274044,-1.2313002092806669
1.3720135870522994,-0.5184190610590824,-1.1563583249363145,-0.8898765884883747,-0.005259608983096798
1.3720135870522994,-1.094560188791851,-1.5435432063401788,-0.5877523036765193,-1.2313002092806669
-1.3645146972393418,,0.39238120067914195,-1.12140479757729,-0.005259608983096798
1.8281016344342396,1.23161681279175,0.005196319275277809,0.10923532259333076,-1.2313002092806669
-0.45233860247546137,0.5098222409310003,-0.7691734435324504,-0.40709801596299994,1.2207809913144732
2.2841896818161795,1.1759365505064157,1.1667509634868702,-0.7295037394255693,-1.2313002092806669
-1.3645146972393418,-0.6769888853133791,-0.38198856212858634,-0.03336705328243021,-0.005259608983096798
1.3720135870522994,-0.7388145890413693,0.005196319275277809,-0.519997711116313,1.2207809913144732
-0.45233860247546137,-0.09339771967487968,1.1667509634868702,,1.2207809913144732
-1.3645146972393418,1.8733553437489683,-1.5435432063401788,-0.8395685419701424,-0.005259608983096798
-0.45233860247546137,0.0023284563748397526,1.1667509634868702,,-1.2313002092806669
1.3720135870522994,-0.7318253837650331,-1.1563583249363145,1.1289341925644067,-1.2313002092806669
-0.9084266498574015,0.4598247724568924,0.779566082083006,-0.13681534365612194,1.2207809913144732
-0.9084266498574015,0.6533334695308836,0.005196319275277809,-0.5712427932920158,-0.005259608983096798
-0.9084266498574015,-0.8697130595886218,0.779566082083006,2.479415773718484,1.2207809913144732
0.45983749228841897,-1.8788638469805694,0.005196319275277809,-0.8400018785475913,1.2207809913144732
1.8281016344342396,,1.1667509634868702,-0.2715741191940981,1.2207809913144732
0.9159255396703592,-0.09077444797988561,0.005196319275277809,-0.7076447718896206,-1.2313002092806669
0.45983749228841897,-1.2743420509110446,-0.38198856212858634,-0.19442925230601052,-0.005259608983096798
-0.9084266498574015,-0.44318472858546004,0.779566082083006,2.479415773718484,1.2207809913144732
0.45983749228841897,0.3676866798309097,0.39238120067914195,-0.3503485857288634,1.2207809913144732
-0.45233860247546137,0.6474258093959676,-0.38198856212858634,0.3480501759524389,1.2207809913144732
-0.9084266498574015,-1.1405391084642635,0.005196319275277809,-1.0935674043653252,-1.2313002092806669
-0.45233860247546137,-0.2442282681340518,1.5539358448907343,0.707001417421402,-0.005259608983096798
-1.820602744621282,-0.6339894515311268,,0.10050371793460011,-0.005259608983096798
0.003749444906478796,1.6424863430827485,-0.38198856212858634,0.28166826097804887,-1.2313002092806669
,0.8406690184369067,0.39238120067914195,0.5645713626378032,1.2207809913144732
0.9159255396703592,-1.6376057080640287,1.1667509634868702,,1.2207809913144732
0.45983749228841897,-0.07349073433448775,1.5539358448907343,0.0869468550798686,1.2207809913144732
0.003749444906478796,-0.7599003373370699,-1.1563583249363145,-0.8143969545307415,1.2207809913144732
1.8281016344342396,1.1546483921256405,0.005196319275277809,-0.454036956316552,-0.005259608983096798
0.003749444906478796,-0.09850257473682288,1.1667509634868702,2.479415773718484,1.2207809913144732
-2.276690792003222,-2.687204466086043,0.005196319275277809,-0.22361109374514768,-0.005259608983096798
1.3720135870522994,0.6149625698885356,-0.7691734435324504,-0.47128916927400527,1.2207809913144732
0.9159255396703592,0.6533780276074321,0.779566082083006,2.479415773718484,1.2207809913144732
-0.9084266498574015,-1.7826494477973307,0.39238120067914195,0.3322983230965986,1.2207809913144732
0.003749444906478796,-0.9693380646523322,1.5539358448907343,0.7816580457023201,-0.005259608983096798
-0.9084266498574015,-0.6046815314143136,-0.7691734435324504,-0.5237319839173826,1.2207809913144732
1.3720135870522994,0.6085736009081602,1.5539358448907343,1.3866413809823523,1.2207809913144732
0.45983749228841897,0.29126452463648017,1.1667509634868702,2.479415773718484,-0.005259608983096798
0.45983749228841897,0.17713089897195733,-0.38198856212858634,1.130120054320408,-0.005259608983096798
-0.45233860247546137,-0.7542349369155564,0.779566082083006,-0.9402573673333646,-1.2313002092806669
